id,name,rating,genre,year,director,star,company,runtime
250538,The Good Lie,PG-13,Biography,2014,Philippe Falardeau,Reese Witherspoon,Alcon Entertainment,110.0
184346,Deliver Us from Evil,R,Action,2014,Scott Derrickson,Eric Bana,Screen Gems,118.0
180299,The Raid 2,R,Action,2014,Gareth Evans,Iko Uwais,Sony Pictures Classics,150.0
260346,Taken 3,PG-13,Action,2014,Olivier Megaton,Liam Neeson,EuropaCorp,108.0
76649,Pompeii,PG-13,Action,2014,Paul W.S. Anderson,Kit Harington,TriStar Pictures,105.0
237756,Kill Me Three Times,R,Action,2014,Kriv Stenders,Simon Pegg,Cargo Entertainment,90.0
168530,Ride Along,PG-13,Action,2014,Tim Story,Ice Cube,Universal Pictures,99.0
225565,That Awkward Moment,R,Comedy,2014,Tom Gormican,Zac Efron,Treehouse Pictures,94.0
264656,The Homesman,R,Drama,2014,Tommy Lee Jones,Tommy Lee Jones,EuropaCorp,122.0
246080,Black Sea,R,Adventure,2014,Kevin Macdonald,Jude Law,Focus Features,114.0
243684,"Men, Women & Children",R,Comedy,2014,Jason Reitman,Kaitlyn Dever,Paramount Pictures,119.0
193893,Let's Be Cops,R,Action,2014,Luke Greenfield,Jake Johnson,Genre Films,104.0
241239,A Most Violent Year,R,Action,2014,J.C. Chandor,Oscar Isaac,Before The Door Pictures,125.0
297222,PK,Not Rated,Comedy,2014,Rajkumar Hirani,Aamir Khan,Rajkumar Hirani Films,153.0
283227,A Little Chaos,R,Drama,2014,Alan Rickman,Kate Winslet,BBC Films,112.0
72784,The Loft,R,Mystery,2014,Erik Van Looy,Karl Urban,Open Road Films,108.0
157849,A Most Wanted Man,R,Crime,2014,Anton Corbijn,Philip Seymour Hoffman,Lionsgate,122.0
112454,Clown,R,Horror,2014,Jon Watts,Andy Powers,Cross Creek Pictures,100.0
242095,The Signal,PG-13,Drama,2014,William Eubank,Brenton Thwaites,Automatik Entertainment,97.0
228194,The Hundred-Foot Journey,PG,Comedy,2014,Lasse Hallström,Helen Mirren,Amblin Entertainment,122.0
241771,Beyond the Lights,PG-13,Drama,2014,Gina Prince-Bythewood,Gugu Mbatha-Raw,Black Entertainment Television (BET),116.0
157851,Maps to the Stars,R,Comedy,2014,David Cronenberg,Julianne Moore,Prospero Pictures,111.0
249164,If I Stay,PG-13,Drama,2014,R.J. Cutler,Chloë Grace Moretz,DiNovi Pictures,107.0
245906,She's Funny That Way,R,Comedy,2014,Peter Bogdanovich,Imogen Poots,Lagniappe Films,93.0
252178,'71,R,Action,2014,Yann Demange,Jack O'Connell,Film 4,99.0
284293,Still Alice,PG-13,Drama,2014,Richard Glatzer,Julianne Moore,Lutzus-Brown,101.0
192102,3 Days to Kill,PG-13,Action,2014,McG,Kevin Costner,Relativity Media,117.0
241855,Spring,Not Rated,Horror,2014,Justin Benson,Lou Taylor Pucci,Rustic Films,109.0
271714,Love & Mercy,PG-13,Biography,2014,Bill Pohlad,John Cusack,River Road Entertainment,121.0
87093,Big Eyes,PG-13,Biography,2014,Tim Burton,Amy Adams,The Weinstein Company,106.0
235271,Addicted,R,Drama,2014,Bille Woodruff,Sharon Leal,Codeblack Entertainment,106.0
256917,The Water Diviner,R,Drama,2014,Russell Crowe,Russell Crowe,Fear of God Films,111.0
273895,Selma,PG-13,Biography,2014,Ava DuVernay,David Oyelowo,Pathé,128.0
177494,Veronica Mars,PG-13,Crime,2014,Rob Thomas,Kristen Bell,Warner Bros. Digital Distribution,107.0
198185,Million Dollar Arm,PG,Biography,2014,Craig Gillespie,Jon Hamm,Walt Disney Pictures,124.0
242090,The One I Love,R,Comedy,2014,Charlie McDowell,Mark Duplass,RADiUS-TWC,91.0
209451,Jersey Boys,R,Biography,2014,Clint Eastwood,John Lloyd Young,Four Seasons Partnership,134.0
187596,Walk of Shame,R,Comedy,2014,Steven Brill,Elizabeth Banks,Focus World,95.0
200505,Draft Day,PG-13,Drama,2014,Ivan Reitman,Kevin Costner,Summit Entertainment,110.0
253235,And So It Goes,PG-13,Comedy,2014,Rob Reiner,Michael Douglas,ASIG Productions,94.0
184345,A Haunted House 2,R,Comedy,2014,Michael Tiddes,Marlon Wayans,Baby Way Productions,86.0
284536,The Gambler,R,Crime,2014,Rupert Wyatt,Mark Wahlberg,Paramount Pictures,111.0
284276,Cake,R,Drama,2014,Daniel Barnz,Jennifer Aniston,Cinelou Films,102.0
100241,"I, Frankenstein",PG-13,Action,2014,Stuart Beattie,Aaron Eckhart,Hopscotch Features,92.0
145220,Muppets Most Wanted,PG,Adventure,2014,James Bobin,Ricky Gervais,Walt Disney Pictures,107.0
286554,Two Night Stand,R,Comedy,2014,Max Nichols,Miles Teller,Apartment Two,86.0
294652,Son of a Gun,R,Action,2014,Julius Avery,Ewan McGregor,Screen Australia,108.0
245698,Pawn Sacrifice,PG-13,Biography,2014,Edward Zwick,Tobey Maguire,Gail Katz Productions,115.0
218043,Left Behind,PG-13,Action,2014,Vic Armstrong,Nicolas Cage,Stoney Lake Entertainment,110.0
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",PG,Comedy,2014,Miguel Arteta,Steve Carell,Walt Disney Pictures,81.0
239563,St. Vincent,PG-13,Comedy,2014,Theodore Melfi,Bill Murray,Chernin Entertainment,102.0
188207,The Legend of Hercules,PG-13,Action,2014,Renny Harlin,Kellan Lutz,Summit Entertainment,99.0
245916,Kill the Messenger,R,Biography,2014,Michael Cuesta,Jeremy Renner,Sierra / Affinity,112.0
243683,Step Up All in,PG-13,Drama,2014,Trish Sie,Ryan Guzman,Summit Entertainment,112.0
266285,The Salvation,R,Action,2014,Kristian Levring,Mads Mikkelsen,Zentropa Entertainments,92.0
249660,God's Not Dead,PG,Drama,2014,Harold Cronk,Shane Harper,Pure Flix Productions,113.0
137321,Winter's Tale,PG-13,Drama,2014,Akiva Goldsman,Colin Farrell,Village Roadshow Pictures,118.0
242828,When Marnie Was There,PG,Animation,2014,James Simone,Sara Takatsuki,Dentsu,103.0
82703,Mr. Peabody & Sherman,PG,Animation,2014,Rob Minkoff,Ty Burrell,Bullwinkle Studios,92.0
226486,Tammy,R,Comedy,2014,Ben Falcone,Melissa McCarthy,RatPac-Dune Entertainment,97.0
230179,Big Game,PG-13,Action,2014,Jalmari Helander,Samuel L. Jackson,Subzero Film Entertainment,110.0
141043,A Long Way Down,R,Comedy,2014,Pascal Chaumeil,Pierce Brosnan,Wildgaze Films,96.0
157845,The Rover,R,Action,2014,David Michôd,Guy Pearce,Porchlight Films,103.0
265189,Force Majeure,R,Comedy,2014,Ruben Östlund,Johannes Kuhnke,Plattform Produktion,120.0
221902,"Two Days, One Night",PG-13,Drama,2014,Jean-Pierre Dardenne,Marion Cotillard,Les Films du Fleuve,95.0
167810,Lost River,R,Drama,2014,Ryan Gosling,Christina Hendricks,Bold Films,95.0
229297,Magic in the Moonlight,PG-13,Comedy,2014,Woody Allen,Colin Firth,Gravier Productions,97.0
110416,Song of the Sea,PG,Animation,2014,Tomm Moore,David Rawle,Backup Media,93.0
254375,Hector and the Search for Happiness,R,Adventure,2014,Peter Chelsom,Simon Pegg,Egoli Tossell Pictures,114.0
193612,The Quiet Ones,PG-13,Horror,2014,John Pogue,Jared Harris,Exclusive Media Group,98.0
254474,Zombeavers,R,Action,2014,Jordan Rubin,Rachel Melvin,Armory Films,77.0
242042,Barefoot,PG-13,Comedy,2014,Andrew Fleming,Evan Rachel Wood,WhiteFlame Productions,90.0
2017,No Good Deed,R,Crime,2002,Bob Rafelson,Samuel L. Jackson,ApolloMedia Distribution,97.0
14372,Leviathan,R,Adventure,1989,George P. Cosmatos,Peter Weller,Filmauro,98.0
164251,Serena,R,Drama,2014,Susanne Bier,Bradley Cooper,2929 Productions,109.0
250225,The Duke of Burgundy,Not Rated,Drama,2014,Peter Strickland,Sidse Babett Knudsen,Rook Films,104.0
114155,Effie Gray,PG-13,Biography,2014,Richard Laxton,Dakota Fanning,Sovereign Films (II),104.0
231576,Wish I Was Here,R,Comedy,2014,Zach Braff,Zach Braff,Worldview Entertainment,106.0
171372,Frank,R,Comedy,2014,Lenny Abrahamson,Michael Fassbender,Element Pictures,95.0
239566,Get on Up,PG-13,Biography,2014,Tate Taylor,Chadwick Boseman,Imagine Entertainment,139.0
242512,Ouija,PG-13,Horror,2014,Stiles White,Olivia Cooke,Universal Pictures,89.0
236751,Heaven Is for Real,PG,Biography,2014,Randall Wallace,Greg Kinnear,TriStar Pictures,99.0
252512,While We're Young,R,Comedy,2014,Noah Baumbach,Ben Stiller,IAC Films,97.0
265169,Winter Sleep,Not Rated,Drama,2014,Nuri Bilge Ceylan,Haluk Bilginer,NBC Film,196.0
157825,White Bird in a Blizzard,R,Drama,2014,Gregg Araki,Shailene Woodley,Desperate Pictures,91.0
114750,Dear White People,R,Comedy,2014,Justin Simien,Tyler James Williams,Code Red,108.0
157832,Calvary,R,Drama,2014,John Michael McDonagh,Brendan Gleeson,Fox Searchlight Pictures,102.0
184098,Think Like a Man Too,PG-13,Comedy,2014,Tim Story,Kevin Hart,LStar Capital,106.0
285024,Heaven Knows What,R,Crime,2014,Benny Safdie,Arielle Holmes,Iconoclast,97.0
284284,The Keeping Room,R,Drama,2014,Daniel Barber,Brit Marling,Gilbert Films,95.0
218836,Planes: Fire & Rescue,PG,Animation,2014,Roberts Gannaway,Dane Cook,Disneytoon Studios,83.0
284296,Top Five,R,Comedy,2014,Chris Rock,Chris Rock,IAC Films,102.0
283235,99 Homes,R,Drama,2014,Ramin Bahrani,Andrew Garfield,Broad Green Pictures,112.0
253331,Black or White,PG-13,Drama,2014,Mike Binder,Kevin Costner,BlackWhite,121.0
246860,Clouds of Sils Maria,R,Drama,2014,Olivier Assayas,Juliette Binoche,CG Cinéma,124.0
353378,Big Stone Gap,PG-13,Comedy,2014,Adriana Trigiani,Ashley Judd,Altar Identity Studios,103.0
244264,Laggies,R,Comedy,2014,Lynn Shelton,Keira Knightley,Anonymous Content,99.0
76341,Mad Max: Fury Road,R,Action,2015,George Miller,Tom Hardy,Warner Bros.,120.0
99861,Avengers: Age of Ultron,PG-13,Action,2015,Joss Whedon,Robert Downey Jr.,Marvel Studios,141.0
201085,Crimson Peak,R,Drama,2015,Guillermo del Toro,Mia Wasikowska,Double Dare You (DDY),119.0
168259,Furious 7,PG-13,Action,2015,James Wan,Vin Diesel,Universal Pictures,137.0
273248,The Hateful Eight,R,Crime,2015,Quentin Tarantino,Samuel L. Jackson,Visiona Romantica,168.0
102899,Ant-Man,PG-13,Action,2015,Peyton Reed,Paul Rudd,Gary Sanchez Productions,117.0
216015,Fifty Shades of Grey,R,Drama,2015,Sam Taylor-Johnson,Dakota Johnson,Focus Features,125.0
273481,Sicario,R,Action,2015,Denis Villeneuve,Emily Blunt,Lionsgate,121.0
310131,The Witch,R,Drama,2015,Robert Eggers,Anya Taylor-Joy,Parts and Labor,92.0
318846,The Big Short,R,Biography,2015,Adam McKay,Christian Bale,Paramount Pictures,130.0
135397,Jurassic World,PG-13,Action,2015,Colin Trevorrow,Chris Pratt,Universal Pictures,124.0
281957,The Revenant,R,Action,2015,Alejandro G. Iñárritu,Leonardo DiCaprio,New Regency Productions,156.0
286217,The Martian,PG-13,Adventure,2015,Ridley Scott,Matt Damon,Twentieth Century Fox,144.0
264644,Room,R,Drama,2015,Lenny Abrahamson,Brie Larson,Element Pictures,118.0
150540,Inside Out,PG,Animation,2015,Pete Docter,Amy Poehler,Pixar Animation Studios,95.0
314365,Spotlight,R,Biography,2015,Tom McCarthy,Mark Ruffalo,Participant,129.0
261392,American Ultra,R,Action,2015,Nima Nourizadeh,Jesse Eisenberg,PalmStar Media,96.0
203801,The Man from U.N.C.L.E.,PG-13,Action,2015,Guy Ritchie,Henry Cavill,Warner Bros.,116.0
87101,Terminator Genisys,PG-13,Action,2015,Alan Taylor,Arnold Schwarzenegger,Paramount Pictures,126.0
150689,Cinderella,PG,Drama,2015,Kenneth Branagh,Lily James,Allison Shearmur Productions,105.0
140607,Star Wars: Episode VII - The Force Awakens,PG-13,Action,2015,J.J. Abrams,Daisy Ridley,Lucasfilm,138.0
254320,The Lobster,R,Comedy,2015,Yorgos Lanthimos,Colin Farrell,Film4,119.0
206647,Spectre,PG-13,Action,2015,Sam Mendes,Daniel Craig,B24,148.0
254302,High-Rise,R,Drama,2015,Ben Wheatley,Tom Hiddleston,HanWay Films,119.0
11976,Legend,PG,Adventure,1985,Ridley Scott,Tom Cruise,Legend Production Company,94.0
198184,Chappie,R,Action,2015,Neill Blomkamp,Sharlto Copley,Columbia Pictures,120.0
263472,Knock Knock,R,Drama,2015,Eli Roth,Keanu Reeves,Black Bear Pictures,99.0
205775,In the Heart of the Sea,PG-13,Action,2015,Ron Howard,Chris Hemsworth,Warner Bros.,122.0
308453,The Bronze,R,Comedy,2015,Bryan Buckley,Melissa Rauch,Duplass Brothers Productions,100.0
257211,The Intern,PG-13,Comedy,2015,Nancy Meyers,Robert De Niro,Waverly Films,121.0
131634,The Hunger Games: Mockingjay - Part 2,PG-13,Action,2015,Francis Lawrence,Jennifer Lawrence,Lionsgate,137.0
253412,Everest,PG-13,Action,2015,Baltasar Kormákur,Jason Clarke,Working Title Films,121.0
201088,Blackhat,R,Action,2015,Michael Mann,Chris Hemsworth,Forward Pass,133.0
238713,Spy,R,Action,2015,Paul Feig,Melissa McCarthy,Twentieth Century Fox,120.0
9738,Fantastic Four,PG-13,Action,2005,Tim Story,Ioan Gruffudd,Twentieth Century Fox,106.0
177677,Mission: Impossible - Rogue Nation,PG-13,Action,2015,Christopher McQuarrie,Tom Cruise,Paramount Pictures,131.0
298312,The Visit,PG-13,Horror,2015,M. Night Shyamalan,Olivia DeJonge,Blinding Edge Pictures,94.0
296099,Vacation,R,Adventure,2015,John Francis Daley,Ed Helms,BenderSpink,99.0
312221,Creed,PG-13,Drama,2015,Ryan Coogler,Michael B. Jordan,Metro-Goldwyn-Mayer (MGM),133.0
293863,The Age of Adaline,PG-13,Drama,2015,Lee Toland Krieger,Blake Lively,Lakeshore Entertainment,112.0
261023,Black Mass,R,Biography,2015,Scott Cooper,Johnny Depp,Cross Creek Pictures,123.0
256591,Focus,R,Comedy,2015,Glenn Ficarra,Will Smith,Kramer & Sigman Films,105.0
228161,Home,PG,Animation,2015,Tim Johnson,Jim Parsons,DreamWorks Animation,94.0
76757,Jupiter Ascending,PG-13,Action,2015,Lana Wachowski,Channing Tatum,Warner Bros.,127.0
297806,I Saw the Light,R,Biography,2015,Marc Abraham,Tom Hiddleston,BRON Studios,123.0
211672,Minions,PG,Animation,2015,Kyle Balda,Sandra Bullock,Illumination Entertainment,91.0
254470,Pitch Perfect 2,PG-13,Comedy,2015,Elizabeth Banks,Anna Kendrick,Brownstone Productions (II),115.0
254128,San Andreas,PG-13,Action,2015,Brad Peyton,Dwayne Johnson,New Line Cinema,114.0
271718,Trainwreck,R,Comedy,2015,Judd Apatow,Amy Schumer,Universal Pictures,125.0
158852,Tomorrowland,PG,Action,2015,Brad Bird,George Clooney,Walt Disney Pictures,130.0
296098,Bridge of Spies,PG-13,Drama,2015,Steven Spielberg,Tom Hanks,Dreamworks Pictures,142.0
306819,The Danish Girl,R,Biography,2015,Tom Hooper,Eddie Redmayne,Working Title Films,119.0
262500,The Divergent Series: Insurgent,PG-13,Action,2015,Robert Schwentke,Shailene Woodley,Summit Entertainment,119.0
277216,Straight Outta Compton,R,Biography,2015,F. Gary Gray,O'Shea Jackson Jr.,Universal Pictures,147.0
258480,Carol,R,Drama,2015,Todd Haynes,Cate Blanchett,The Weinstein Company,118.0
10447,No Escape,R,Action,1994,Martin Campbell,Ray Liotta,Columbia Pictures,118.0
241251,The Boy Next Door,R,Thriller,2015,Rob Cohen,Jennifer Lopez,Universal Pictures,91.0
307081,Southpaw,R,Action,2015,Antoine Fuqua,Jake Gyllenhaal,Escape Artists,124.0
298382,The Dressmaker,R,Comedy,2015,Jocelyn Moorhouse,Kate Winslet,Screen Australia,119.0
294254,Maze Runner: The Scorch Trials,PG-13,Action,2015,Wes Ball,Dylan O'Brien,Gotham Group,131.0
274854,The Last Witch Hunter,PG-13,Action,2015,Breck Eisner,Vin Diesel,Summit Entertainment,106.0
313922,Green Room,R,Horror,2015,Jeremy Saulnier,Anton Yelchin,Broad Green Pictures,95.0
295964,Burnt,R,Comedy,2015,John Wells,Bradley Cooper,3 Arts Entertainment,101.0
105864,The Good Dinosaur,PG,Animation,2015,Peter Sohn,Jeffrey Wright,Pixar Animation Studios,93.0
250734,Far from the Madding Crowd,PG-13,Drama,2015,Thomas Vinterberg,Carey Mulligan,Fox Searchlight Pictures,119.0
306947,The Invitation,Not Rated,Drama,2015,Karyn Kusama,Logan Marshall-Green,Gamechanger Films,100.0
2046,The Gift,R,Drama,2000,Sam Raimi,Cate Blanchett,Lakeshore Entertainment,111.0
1089,Point Break,R,Action,1991,Kathryn Bigelow,Patrick Swayze,Largo Entertainment,122.0
257091,Get Hard,R,Comedy,2015,Etan Cohen,Will Ferrell,Gary Sanchez Productions,100.0
249070,Hitman: Agent 47,R,Action,2015,Aleksander Bach,Rupert Friend,Twentieth Century Fox,96.0
188222,Entourage,R,Comedy,2015,Doug Ellin,Adrian Grenier,Warner Bros.,104.0
321697,Steve Jobs,R,Biography,2015,Danny Boyle,Michael Fassbender,Universal Pictures,122.0
273477,Scouts Guide to the Zombie Apocalypse,R,Action,2015,Christopher Landon,Tye Sheridan,Paramount Pictures,93.0
325348,Hardcore Henry,R,Action,2015,Ilya Naishuller,Sharlto Copley,Bazelevs Production,96.0
274479,Joy,PG-13,Biography,2015,David O. Russell,Jennifer Lawrence,Fox 2000 Pictures,124.0
25224,Masterminds,PG-13,Action,1997,Roger Christian,Patrick Stewart,Columbia Pictures,106.0
167073,Brooklyn,PG-13,Drama,2015,John Crowley,Saoirse Ronan,Wildgaze Films,117.0
310593,Youth,R,Comedy,2015,Paolo Sorrentino,Michael Caine,Indigo Film,124.0
238615,Self/less,PG-13,Action,2015,Tarsem Singh,Ryan Reynolds,Focus Features,117.0
214756,Ted 2,R,Comedy,2015,Seth MacFarlane,Mark Wahlberg,Universal Pictures,115.0
266647,Pan,PG,Adventure,2015,Joe Wright,Levi Miller,Warner Bros.,111.0
257344,Pixels,PG-13,Action,2015,Chris Columbus,Adam Sandler,Columbia Pictures,105.0
303991,Demolition,R,Comedy,2015,Jean-Marc Vallée,Jake Gyllenhaal,Black Label Media,101.0
225728,Macbeth,R,Drama,2015,Justin Kurzel,Michael Fassbender,See-Saw Films,113.0
274167,Daddy's Home,PG-13,Comedy,2015,Sean Anders,Will Ferrell,Paramount Pictures,96.0
241554,Run All Night,R,Action,2015,Jaume Collet-Serra,Liam Neeson,Warner Bros.,114.0
333385,Mr. Right,R,Action,2015,Paco Cabezas,Anna Kendrick,Amasia Entertainment,95.0
264999,Magic Mike XXL,R,Comedy,2015,Gregory Jacobs,Channing Tatum,Warner Bros.,115.0
272693,The DUFF,PG-13,Comedy,2015,Ari Sandel,Mae Whitman,CBS Films,101.0
294016,Trumbo,R,Biography,2015,Jay Roach,Bryan Cranston,Bleecker Street Films,124.0
159824,Hotel Transylvania 2,PG,Animation,2015,Genndy Tartakovsky,Adam Sandler,Columbia Pictures,89.0
86835,Knight of Cups,R,Drama,2015,Terrence Malick,Christian Bale,Dogwood Films,118.0
308032,The Stanford Prison Experiment,R,Biography,2015,Kyle Patrick Alvarez,Ezra Miller,Coup d'Etat Films,122.0
228205,The Longest Ride,PG-13,Drama,2015,George Tillman Jr.,Scott Eastwood,Fox 2000 Pictures,123.0
228066,Victor Frankenstein,PG-13,Drama,2015,Paul McGuigan,Daniel Radcliffe,Davis Entertainment,110.0
280092,Insidious: Chapter 3,PG-13,Horror,2015,Leigh Whannell,Dermot Mulroney,Gramercy Pictures (I),97.0
257445,Goosebumps,PG,Adventure,2015,Rob Letterman,Jack Black,Sony Pictures Animation,103.0
222936,Aloha,PG-13,Comedy,2015,Cameron Crowe,Bradley Cooper,Columbia Pictures,105.0
256040,Baahubali: The Beginning,Not Rated,Action,2015,S.S. Rajamouli,Prabhas,Arka Mediaworks,159.0
324807,A Bigger Splash,R,Drama,2015,Luca Guadagnino,Tilda Swinton,Frenesy Film Company,125.0
252838,The Wedding Ringer,R,Comedy,2015,Jeremy Garelick,Kevin Hart,LStar Capital,101.0
266294,Sisters,R,Comedy,2015,Jason Moore,Amy Poehler,Little Stranger,118.0
290751,Secret in Their Eyes,PG-13,Crime,2015,Billy Ray,Chiwetel Ejiofor,IM Global,111.0
282984,Irrational Man,R,Comedy,2015,Woody Allen,Joaquin Phoenix,Gravier Productions,95.0
265208,Wild Card,R,Action,2015,Simon West,Jason Statham,Lionsgate,92.0
286565,Paper Towns,PG-13,Adventure,2015,Jake Schreier,Nat Wolff,Fox 2000 Pictures,109.0
328589,The Lady in the Van,PG-13,Biography,2015,Nicholas Hytner,Maggie Smith,BBC Films,104.0
228165,The SpongeBob Movie: Sponge Out of Water,PG,Animation,2015,Paul Tibbitt,Tom Kenny,Paramount Animation,92.0
181283,Child 44,R,Crime,2015,Daniel Espinosa,Tom Hardy,Summit Entertainment,137.0
31074,The Wave,R,Action,2015,Roar Uthaug,Kristoffer Joner,Fantefilm,105.0
348678,A Man Called Ove,PG-13,Comedy,2015,Hannes Holm,Rolf Lassgård,Tre Vänner Produktion AB,116.0
283587,Beasts of No Nation,TV-MA,Drama,2015,Cary Joji Fukunaga,Abraham Attah,Red Crown Productions,137.0
308369,Me and Earl and the Dying Girl,PG-13,Comedy,2015,Alfonso Gomez-Rejon,Thomas Mann,Fox Searchlight Pictures,105.0
288036,Sleeping with Other People,R,Comedy,2015,Leslye Headland,Jason Sudeikis,Gloria Sanchez Productions,101.0
321741,Concussion,PG-13,Biography,2015,Peter Landesman,Will Smith,LStar Capital,123.0
250124,The Diary of a Teenage Girl,R,Comedy,2015,Marielle Heller,Bel Powley,Caviar,102.0
336804,Mustang,PG-13,Drama,2015,Deniz Gamze Ergüven,Günes Sensoy,CG Cinéma,97.0
285783,The Walk,PG,Action,2015,Robert Zemeckis,Joseph Gordon-Levitt,Sony Pictures Entertainment (SPE),123.0
308084,Tangerine,R,Comedy,2015,Sean Baker,Kitana Kiki Rodriguez,Duplass Brothers Productions,88.0
232572,A Walk in the Woods,R,Adventure,2015,Ken Kwapis,Robert Redford,Route One Entertainment,104.0
283445,Sinister 2,R,Horror,2015,Ciarán Foy,James Ransone,Entertainment One,97.0
273153,Summertime,Not Rated,Drama,2015,Catherine Corsini,Cécile de France,Chaz Productions,105.0
291270,Anomalisa,R,Animation,2015,Duke Johnson,David Thewlis,Paramount Animation,90.0
334536,The Blackcoat's Daughter,R,Horror,2015,Oz Perkins,Emma Roberts,Paris Film,93.0
309242,Mississippi Grind,R,Comedy,2015,Anna Boden,Ben Mendelsohn,Sycamore Pictures,108.0
352173,Drishyam,Not Rated,Crime,2015,Nishikant Kamat,Ajay Devgn,Panorama Studios,163.0
340382,Attack on Titan Part 1,Not Rated,Action,2015,Shinji Higuchi,Haruma Miura,Kôdansha,98.0
304357,Woman in Gold,PG-13,Biography,2015,Simon Curtis,Helen Mirren,Origin Pictures,109.0
333352,Eye in the Sky,R,Action,2015,Gavin Hood,Helen Mirren,Raindog Films,102.0
268238,The Second Best Exotic Marigold Hotel,PG,Comedy,2015,John Madden,Judi Dench,Blueprint Pictures,122.0
